request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=123826,c-t-id,123826,"STRAUS III, JOSEPH R (JOE)",c-t-eid,6667663,"STRAUS III, JOSEPH R (JOE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2010,2010,c-r-t,1,Standard,c-r-osid,7494,"HOUSE DISTRICT 121",c-t-ico,I,Incumbent,2630,5263667.95
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=123420,c-t-id,123420,"MADIGAN, MICHAEL J",c-t-eid,2704205,"MADIGAN, MICHAEL J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2010,2010,c-r-t,1,Standard,c-r-osid,2208,"HOUSE DISTRICT 022",c-t-ico,I,Incumbent,1432,4886669.94
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=123504,c-t-id,123504,"CROSS, TOM",c-t-eid,13000168,"CROSS, TOM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2010,2010,c-r-t,1,Standard,c-r-osid,2270,"HOUSE DISTRICT 084",c-t-ico,I,Incumbent,1529,3789660.96
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=125753,c-t-id,125753,"HUBER, ALYSON L",c-t-eid,6485668,"HUBER, ALYSON L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,599,"ASSEMBLY DISTRICT 010",c-t-ico,I,Incumbent,743,3381133.16
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=125758,c-t-id,125758,"BUCHANAN, JOAN T",c-t-eid,21966,"BUCHANAN, JOAN T",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,604,"ASSEMBLY DISTRICT 015",c-t-ico,I,Incumbent,770,3273165.42
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=125748,c-t-id,125748,"PAN, RICHARD",c-t-eid,13008437,"PAN, RICHARD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,594,"ASSEMBLY DISTRICT 005",c-t-ico,O,Open,1435,2817824.13
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=126192,c-t-id,126192,"BUDISH, ARMOND",c-t-eid,13004505,"BUDISH, ARMOND",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2010,2010,c-r-t,1,Standard,c-r-osid,6001,"HOUSE DISTRICT 008",c-t-ico,I,Incumbent,1754,2279577.61
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=125779,c-t-id,125779,"PEREZ, JOHN A",c-t-eid,774880,"PEREZ, JOHN A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,635,"ASSEMBLY DISTRICT 046",c-t-ico,I,Incumbent,1257,2049813.89
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=125798,c-t-id,125798,"PEREZ, V MANUEL",c-t-eid,6485714,"PEREZ, V MANUEL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,669,"ASSEMBLY DISTRICT 080",c-t-ico,I,Incumbent,773,1838890.25
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=125403,c-t-id,125403,"TILLEY, STEVEN (STEVE)",c-t-eid,3836967,"TILLEY, STEVEN (STEVE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MO,MO,y,2010,2010,c-r-t,1,Standard,c-r-osid,4213,"HOUSE DISTRICT 106",c-t-ico,I,Incumbent,1084,1772317.82
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=125796,c-t-id,125796,"BLOCK, MARTY",c-t-eid,6485591,"BLOCK, MARTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,667,"ASSEMBLY DISTRICT 078",c-t-ico,I,Incumbent,596,1752316.56
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=123444,c-t-id,123444,"FRANKS, JACK D",c-t-eid,13000106,"FRANKS, JACK D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2010,2010,c-r-t,1,Standard,c-r-osid,2249,"HOUSE DISTRICT 063",c-t-ico,I,Incumbent,622,1438467.28
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=126399,c-t-id,126399,"EVANS, DWIGHT",c-t-eid,13006152,"EVANS, DWIGHT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2010,2010,c-r-t,1,Standard,c-r-osid,6640,"HOUSE DISTRICT 203",c-t-ico,I,Incumbent,1091,1400790.19
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=123816,c-t-id,123816,"CARTER, STEFANI",c-t-eid,6681505,"CARTER, STEFANI",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2010,2010,c-r-t,1,Standard,c-r-osid,7475,"HOUSE DISTRICT 102",c-t-ico,C,Challenger,842,1397801.45
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=66909,c-t-id,66909,"PUGNO, ANDREW (ANDY)",c-t-eid,210819,"PUGNO, ANDREW (ANDY)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,594,"ASSEMBLY DISTRICT 005",c-t-ico,O,Open,3581,1377275.66
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=123820,c-t-id,123820,"BRANCH, DANIEL H (DAN)",c-t-eid,6582499,"BRANCH, DANIEL H (DAN)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2010,2010,c-r-t,1,Standard,c-r-osid,7481,"HOUSE DISTRICT 108",c-t-ico,I,Incumbent,943,1372903.36
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=65413,c-t-id,65413,"HOFFMAN, JAY C",c-t-eid,6514695,"HOFFMAN, JAY C",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2010,2010,c-r-t,1,Standard,c-r-osid,2298,"HOUSE DISTRICT 112",c-t-ico,I,Incumbent,920,1345340.60
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=65544,c-t-id,65544,"ROSE, PATRICK M",c-t-eid,6387018,"ROSE, PATRICK M",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2010,2010,c-r-t,1,Standard,c-r-osid,7418,"HOUSE DISTRICT 045",c-t-ico,I,Incumbent,1681,1302512.95
dt=1&y=2010&c-exi=1&c-r-ot=H&c-t-id=125847,c-t-id,125847,"FLETCHER, NATHAN",c-t-eid,6673755,"FLETCHER, NATHAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,664,"ASSEMBLY DISTRICT 075",c-t-ico,I,Incumbent,1401,1268862.46
