request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=229342,c-t-id,229342,"HUFFINES, PHILLIP WAYNE",c-t-eid,11168692,"HUFFINES, PHILLIP WAYNE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7531,"SENATE DISTRICT 008",c-t-ico,O,Open,554,8450218.68
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=232560,c-t-id,232560,"CULLERTON, JOHN J",c-t-eid,3148509,"CULLERTON, JOHN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2310,"SENATE DISTRICT 006",c-t-ico,I,Incumbent,1441,7770649.28
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=229344,c-t-id,229344,"PAXTON, ANGELA",c-t-eid,44105371,"PAXTON, ANGELA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7531,"SENATE DISTRICT 008",c-t-ico,O,Open,1469,7053622.69
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=238342,c-t-id,238342,"CABALLERO, ANNA",c-t-eid,775712,"CABALLERO, ANNA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,681,"SENATE DISTRICT 012",c-t-ico,O,Open,1269,4462823.96
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=238641,c-t-id,238641,"POYTHRESS, ROBERT (ROB)",c-t-eid,44493899,"POYTHRESS, ROBERT (ROB)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,681,"SENATE DISTRICT 012",c-t-ico,O,Open,682,4247517.48
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=229386,c-t-id,229386,"HUFFINES, DONALD BLAINE (DON)",c-t-eid,6049322,"HUFFINES, DONALD BLAINE (DON)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7539,"SENATE DISTRICT 016",c-t-ico,I,Incumbent,1170,4013631.90
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=232605,c-t-id,232605,"BRADY JR, WILLIAM E (BILL)",c-t-eid,2659336,"BRADY JR, WILLIAM E (BILL)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2348,"SENATE DISTRICT 044",c-t-ico,I,Incumbent,783,3478061.43
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=232405,c-t-id,232405,"MANAR, ANDY",c-t-eid,6514974,"MANAR, ANDY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2352,"SENATE DISTRICT 048",c-t-ico,I,Incumbent,1484,3253058.96
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=232559,c-t-id,232559,"CULLERTON, THOMAS E",c-t-eid,6514792,"CULLERTON, THOMAS E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2327,"SENATE DISTRICT 023",c-t-ico,I,Incumbent,640,3019355.08
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=232484,c-t-id,232484,"HARMON, DONALD F (DON)",c-t-eid,3024041,"HARMON, DONALD F (DON)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2343,"SENATE DISTRICT 039",c-t-ico,I,Incumbent,1409,2836152.58
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=229811,c-t-id,229811,"FALLON, PATRICK (PAT)",c-t-eid,12553367,"FALLON, PATRICK (PAT)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7553,"SENATE DISTRICT 030",c-t-ico,O,Open,762,2833888.46
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=241767,c-t-id,241767,"BERGER SR, PHILIP EDWARD",c-t-eid,6180300,"BERGER SR, PHILIP EDWARD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2018,2018,c-r-t,1,Standard,c-r-osid,4860,"SENATE DISTRICT 030",c-t-ico,I,Incumbent,1996,2784157.96
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=229357,c-t-id,229357,"BURTON, KONNI",c-t-eid,16660848,"BURTON, KONNI",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7533,"SENATE DISTRICT 010",c-t-ico,I,Incumbent,2231,2774517.51
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=229291,c-t-id,229291,"NICHOLS, ROBERT L",c-t-eid,10244796,"NICHOLS, ROBERT L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7526,"SENATE DISTRICT 003",c-t-ico,I,Incumbent,2139,2644374.14
dt=1&y=2018&c-exi=1&c-r-ot=S&c-t-id=229356,c-t-id,229356,"HANCOCK, KELLY",c-t-eid,6667546,"HANCOCK, KELLY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7532,"SENATE DISTRICT 009",c-t-ico,I,Incumbent,2053,2617887.09
