request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=61675,c-t-id,61675,"EISENHUT, JOHN",c-t-eid,13008561,"EISENHUT, JOHN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,615,"ASSEMBLY DISTRICT 026",c-t-ico,O,Open,427,1103839.50
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=118573,c-t-id,118573,"BAUER, B PATRICK",c-t-eid,6393368,"BAUER, B PATRICK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2008,2008,c-r-t,1,Standard,c-r-osid,2384,"HOUSE DISTRICT 006",c-t-ico,I,Incumbent,815,1089469.12
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=60916,c-t-id,60916,"MARGO, DONALD R (DEE)",c-t-eid,6667597,"MARGO, DONALD R (DEE)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7451,"HOUSE DISTRICT 078",c-t-ico,O,Open,1204,1073457.18
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117320,c-t-id,117320,"SAVIANO, ANGELO (SKIP)",c-t-eid,6577618,"SAVIANO, ANGELO (SKIP)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2008,2008,c-r-t,1,Standard,c-r-osid,2263,"HOUSE DISTRICT 077",c-t-ico,I,Incumbent,1417,1067226.33
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117922,c-t-id,117922,"DODD, DANIEL F",c-t-eid,13004921,"DODD, DANIEL F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2008,2008,c-r-t,1,Standard,c-r-osid,6084,"HOUSE DISTRICT 091",c-t-ico,I,Incumbent,450,1061802.60
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=120601,c-t-id,120601,"HASNER, ADAM",c-t-eid,1807784,"HASNER, ADAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2008,2008,c-r-t,1,Standard,c-r-osid,1225,"HOUSE DISTRICT 087",c-t-ico,I,Incumbent,2760,1052390.59
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117112,c-t-id,117112,"BERRYHILL, BILL",c-t-eid,1386578,"BERRYHILL, BILL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,615,"ASSEMBLY DISTRICT 026",c-t-ico,O,Open,1117,1038271.22
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=60921,c-t-id,60921,"ZEDLER, BILL",c-t-eid,13006999,"ZEDLER, BILL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7469,"HOUSE DISTRICT 096",c-t-ico,I,Incumbent,570,1025079.82
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=116976,c-t-id,116976,"GALGIANI, CATHLEEN",c-t-eid,21639,"GALGIANI, CATHLEEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,606,"ASSEMBLY DISTRICT 017",c-t-ico,I,Incumbent,1057,1023452.23
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117867,c-t-id,117867,"KING, PHIL",c-t-eid,6583091,"KING, PHIL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7434,"HOUSE DISTRICT 061",c-t-ico,I,Incumbent,1044,1019695.69
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=60515,c-t-id,60515,"WILSON, ABRAM",c-t-eid,305259,"WILSON, ABRAM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,604,"ASSEMBLY DISTRICT 015",c-t-ico,O,Open,710,1002951.74
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117934,c-t-id,117934,"GARLAND, NANCY J",c-t-eid,6487278,"GARLAND, NANCY J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OH,OH,y,2008,2008,c-r-t,1,Standard,c-r-osid,6013,"HOUSE DISTRICT 020",c-t-ico,C,Challenger,680,970470.39
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=122754,c-t-id,122754,"HUNTER, TODD",c-t-eid,6679717,"HUNTER, TODD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7405,"HOUSE DISTRICT 032",c-t-ico,C,Challenger,1047,967393.33
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=119152,c-t-id,119152,"PEREZ, JOHN A",c-t-eid,774880,"PEREZ, JOHN A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,635,"ASSEMBLY DISTRICT 046",c-t-ico,O,Open,804,965186.20
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=60909,c-t-id,60909,"DANIEL, BRYAN",c-t-eid,6674527,"DANIEL, BRYAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7425,"HOUSE DISTRICT 052",c-t-ico,O,Open,470,932784.04
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117614,c-t-id,117614,"HACKNEY, JOE",c-t-eid,5936195,"HACKNEY, JOE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2008,2008,c-r-t,1,Standard,c-r-osid,4763,"HOUSE DISTRICT 054",c-t-ico,I,Incumbent,1433,923944.96
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=121581,c-t-id,121581,"DIMASI, SALVATORE F",c-t-eid,6380226,"DIMASI, SALVATORE F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2008,2008,c-r-t,1,Standard,c-r-osid,3257,"HOUSE DISTRICT THIRD SUFFOLK",c-t-ico,I,Incumbent,4056,918726.95
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=118312,c-t-id,118312,"TURZAI, MICHAEL C",c-t-eid,13005571,"TURZAI, MICHAEL C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2008,2008,c-r-t,1,Standard,c-r-osid,6465,"HOUSE DISTRICT 028",c-t-ico,I,Incumbent,920,894379.81
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117002,c-t-id,117002,"SOLORIO, JOSE",c-t-eid,22144,"SOLORIO, JOSE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,658,"ASSEMBLY DISTRICT 069",c-t-ico,I,Incumbent,696,893028.49
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117849,c-t-id,117849,"BUTTON, ANGIE CHEN",c-t-eid,6674523,"BUTTON, ANGIE CHEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7485,"HOUSE DISTRICT 112",c-t-ico,O,Open,671,886766.79
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=122773,c-t-id,122773,"MALDONADO, DIANA MARIE",c-t-eid,6497236,"MALDONADO, DIANA MARIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7425,"HOUSE DISTRICT 052",c-t-ico,O,Open,1065,875526.08
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117967,c-t-id,117967,"MANDEL, JOSHUA A (JOSH)",c-t-eid,13004561,"MANDEL, JOSHUA A (JOSH)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2008,2008,c-r-t,1,Standard,c-r-osid,6010,"HOUSE DISTRICT 017",c-t-ico,I,Incumbent,1712,874706.51
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117881,c-t-id,117881,"SHELTON, MARK M",c-t-eid,6674597,"SHELTON, MARK M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7470,"HOUSE DISTRICT 097",c-t-ico,C,Challenger,635,865507.05
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117127,c-t-id,117127,"HALL III, ISADORE",c-t-eid,22070,"HALL III, ISADORE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,641,"ASSEMBLY DISTRICT 052",c-t-ico,O,Open,629,865049.10
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=116961,c-t-id,116961,"COTO, JOE",c-t-eid,13008544,"COTO, JOE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,612,"ASSEMBLY DISTRICT 023",c-t-ico,I,Incumbent,649,863194.42
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=122817,c-t-id,122817,"TURNER, CHRIS",c-t-eid,6497342,"TURNER, CHRIS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7469,"HOUSE DISTRICT 096",c-t-ico,C,Challenger,829,862355.62
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117861,c-t-id,117861,"GEREN, CHARLES L (CHARLIE)",c-t-eid,6582828,"GEREN, CHARLES L (CHARLIE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2008,2008,c-r-t,1,Standard,c-r-osid,7472,"HOUSE DISTRICT 099",c-t-ico,I,Incumbent,1207,860801.23
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117123,c-t-id,117123,"FLETCHER, NATHAN",c-t-eid,6673755,"FLETCHER, NATHAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,664,"ASSEMBLY DISTRICT 075",c-t-ico,O,Open,1127,860096.59
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=117136,c-t-id,117136,"LOWENTHAL, BONNIE",c-t-eid,6485687,"LOWENTHAL, BONNIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,643,"ASSEMBLY DISTRICT 054",c-t-ico,O,Open,1012,860092.63
dt=1&y=2008&c-exi=1&c-r-ot=H&c-t-id=116958,c-t-id,116958,"CALDERON, CHARLES M",c-t-eid,24632,"CALDERON, CHARLES M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2008,2008,c-r-t,1,Standard,c-r-osid,647,"ASSEMBLY DISTRICT 058",c-t-ico,I,Incumbent,552,853216.99
