request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=168231,c-t-id,168231,"NGUYEN, JANET",c-t-eid,1272718,"NGUYEN, JANET",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2014,2014,c-r-t,1,Standard,c-r-osid,703,"SENATE DISTRICT 034",c-t-ico,O,Open,1194,3529932.49
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=168194,c-t-id,168194,"CHAVEZ, LUIS",c-t-eid,23421098,"CHAVEZ, LUIS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2014,2014,c-r-t,1,Standard,c-r-osid,683,"SENATE DISTRICT 014",c-t-ico,C,Challenger,412,3248186.51
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=172847,c-t-id,172847,"MCGARRIGLE, THOMAS J",c-t-eid,4860232,"MCGARRIGLE, THOMAS J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2014,2014,c-r-t,1,Standard,c-r-osid,6668,"SENATE DISTRICT 026",c-t-ico,O,Open,1130,3177500.70
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=165756,c-t-id,165756,"BURTON, KONNI",c-t-eid,16660848,"BURTON, KONNI",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2014,2014,c-r-t,1,Standard,c-r-osid,7533,"SENATE DISTRICT 010",c-t-ico,O,Open,1787,2997405.47
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=168207,c-t-id,168207,"DE LEON, KEVIN",c-t-eid,2322930,"DE LEON, KEVIN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2014,2014,c-r-t,1,Standard,c-r-osid,693,"SENATE DISTRICT 024",c-t-ico,I,Incumbent,1566,2756665.03
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=168195,c-t-id,168195,"VIDAK, JAMES ANDREW (ANDY)",c-t-eid,330788,"VIDAK, JAMES ANDREW (ANDY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2014,2014,c-r-t,1,Standard,c-r-osid,683,"SENATE DISTRICT 014",c-t-ico,I,Incumbent,908,2714333.26
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=168230,c-t-id,168230,"SOLORIO, JOSE",c-t-eid,22144,"SOLORIO, JOSE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2014,2014,c-r-t,1,Standard,c-r-osid,703,"SENATE DISTRICT 034",c-t-ico,O,Open,882,2712796.05
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=172597,c-t-id,172597,"KANE SR, JOHN I",c-t-eid,23442622,"KANE SR, JOHN I",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2014,2014,c-r-t,1,Standard,c-r-osid,6668,"SENATE DISTRICT 026",c-t-ico,O,Open,822,2691128.04
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=163487,c-t-id,163487,"CULLERTON, JOHN J",c-t-eid,3148509,"CULLERTON, JOHN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2014,2014,c-r-t,1,Standard,c-r-osid,2310,"SENATE DISTRICT 006",c-t-ico,I,Incumbent,839,2684573.13
dt=1&y=2014&c-exi=1&c-r-ot=S&c-t-id=181344,c-t-id,181344,"KLEIN, JEFFREY D",c-t-eid,13009287,"KLEIN, JEFFREY D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2014,2014,c-r-t,1,Standard,c-r-osid,5936,"SENATE DISTRICT 034",c-t-ico,I,Incumbent,1416,2463197.13
