request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=112540,c-t-id,112540,"HUSTED, JON",c-t-eid,2753619,"HUSTED, JON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2006,2006,c-r-t,1,Standard,c-r-osid,6030,"HOUSE DISTRICT 037",c-t-ico,I,Incumbent,1857,1963041.80
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=55020,c-t-id,55020,"CLUTE, STEVE",c-t-eid,13008898,"CLUTE, STEVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,669,"ASSEMBLY DISTRICT 080",c-t-ico,C,Challenger,297,1853268.60
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111004,c-t-id,111004,"GARCIA, BONNIE",c-t-eid,6601202,"GARCIA, BONNIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,669,"ASSEMBLY DISTRICT 080",c-t-ico,I,Incumbent,739,1817801.52
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111026,c-t-id,111026,"MA, FIONA",c-t-eid,1403023,"MA, FIONA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,601,"ASSEMBLY DISTRICT 012",c-t-ico,O,Open,3048,1598784.77
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=55034,c-t-id,55034,"MACHADO, GERARD (GERRY)",c-t-eid,13008512,"MACHADO, GERARD (GERRY)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,606,"ASSEMBLY DISTRICT 017",c-t-ico,O,Open,463,1487415.50
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111010,c-t-id,111010,"HORTON, SHIRLEY",c-t-eid,6601237,"HORTON, SHIRLEY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,667,"ASSEMBLY DISTRICT 078",c-t-ico,I,Incumbent,654,1480462.41
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=15248,c-t-id,15248,"REILLY, JANET",c-t-eid,13008490,"REILLY, JANET",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,601,"ASSEMBLY DISTRICT 012",c-t-ico,O,Open,1116,1471021.32
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111011,c-t-id,111011,"HOUSTON, GUY",c-t-eid,2565688,"HOUSTON, GUY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,604,"ASSEMBLY DISTRICT 015",c-t-ico,I,Incumbent,846,1398824.26
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=114168,c-t-id,114168,"DEWEESE, H WILLIAM",c-t-eid,13005655,"DEWEESE, H WILLIAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2006,2006,c-r-t,1,Standard,c-r-osid,6487,"HOUSE DISTRICT 050",c-t-ico,I,Incumbent,1323,1323339.64
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=56584,c-t-id,56584,"SHERARD, MAXINE",c-t-eid,777967,"SHERARD, MAXINE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,667,"ASSEMBLY DISTRICT 078",c-t-ico,C,Challenger,383,1306023.05
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=55295,c-t-id,55295,"WELCH, BILL",c-t-eid,13006903,"WELCH, BILL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7420,"HOUSE DISTRICT 047",c-t-ico,O,Open,820,1286094.16
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111039,c-t-id,111039,"PLESCIA, GEORGE A",c-t-eid,13008858,"PLESCIA, GEORGE A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,664,"ASSEMBLY DISTRICT 075",c-t-ico,I,Incumbent,823,1264669.75
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110728,c-t-id,110728,"SCHOCK, AARON",c-t-eid,6656178,"SCHOCK, AARON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2006,2006,c-r-t,1,Standard,c-r-osid,2278,"HOUSE DISTRICT 092",c-t-ico,I,Incumbent,1035,1223453.65
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=115684,c-t-id,115684,"BUSCH, MICHAEL E (MIKE)",c-t-eid,4822536,"BUSCH, MICHAEL E (MIKE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2006,2006,c-r-t,1,Standard,c-r-osid,3441,"HOUSE DISTRICT 030",c-t-ico,I,Incumbent,2126,1186476.62
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110990,c-t-id,110990,"DE LEON, KEVIN",c-t-eid,2322930,"DE LEON, KEVIN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,634,"ASSEMBLY DISTRICT 045",c-t-ico,O,Open,858,1174156.17
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110726,c-t-id,110726,"SAVIANO, ANGELO (SKIP)",c-t-eid,6577618,"SAVIANO, ANGELO (SKIP)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2006,2006,c-r-t,1,Standard,c-r-osid,2263,"HOUSE DISTRICT 077",c-t-ico,I,Incumbent,1391,1162420.74
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111192,c-t-id,111192,"MINNIS, KAREN",c-t-eid,5093816,"MINNIS, KAREN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OR,OR,y,2006,2006,c-r-t,1,Standard,c-r-osid,6385,"HOUSE DISTRICT 049",c-t-ico,I,Incumbent,447,1138220.61
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111056,c-t-id,111056,"TORRICO, ALBERTO",c-t-eid,777369,"TORRICO, ALBERTO",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,609,"ASSEMBLY DISTRICT 020",c-t-ico,I,Incumbent,874,1135704.17
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111679,c-t-id,111679,"HAMMETT, SETH",c-t-eid,6372847,"HAMMETT, SETH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,AL,AL,y,2006,2006,c-r-t,1,Standard,c-r-osid,205,"HOUSE DISTRICT 092",c-t-ico,I,Incumbent,386,1084502.84
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110647,c-t-id,110647,"GRANBERG, KURT M",c-t-eid,3010791,"GRANBERG, KURT M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2006,2006,c-r-t,1,Standard,c-r-osid,2293,"HOUSE DISTRICT 107",c-t-ico,I,Incumbent,983,1082098.79
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110732,c-t-id,110732,"SMITH, MICHAEL K",c-t-eid,6381111,"SMITH, MICHAEL K",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2006,2006,c-r-t,1,Standard,c-r-osid,2277,"HOUSE DISTRICT 091",c-t-ico,I,Incumbent,650,1036860.94
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=15216,c-t-id,15216,"GROVEMAN, BARRY",c-t-eid,13008644,"GROVEMAN, BARRY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,630,"ASSEMBLY DISTRICT 041",c-t-ico,O,Open,775,1033885.50
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111017,c-t-id,111017,"KEENE, RICHARD J (RICK)",c-t-eid,2504021,"KEENE, RICHARD J (RICK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,592,"ASSEMBLY DISTRICT 003",c-t-ico,I,Incumbent,922,1032466.28
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111247,c-t-id,111247,"COHEN, ELLEN",c-t-eid,6469415,"COHEN, ELLEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7507,"HOUSE DISTRICT 134",c-t-ico,C,Challenger,1341,1009302.79
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=55260,c-t-id,55260,"SEAMAN, EUGENE J",c-t-eid,6599356,"SEAMAN, EUGENE J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7405,"HOUSE DISTRICT 032",c-t-ico,I,Incumbent,1108,1000009.97
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=56538,c-t-id,56538,"GILMORE, DANNY D",c-t-eid,6669279,"GILMORE, DANNY D",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,619,"ASSEMBLY DISTRICT 030",c-t-ico,C,Challenger,272,976411.40
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111000,c-t-id,111000,"FEUER, MIKE",c-t-eid,6468728,"FEUER, MIKE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,631,"ASSEMBLY DISTRICT 042",c-t-ico,O,Open,1527,938266.52
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110461,c-t-id,110461,"BLACK, JAMES B (JIM)",c-t-eid,13003931,"BLACK, JAMES B (JIM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2006,2006,c-r-t,1,Standard,c-r-osid,4809,"HOUSE DISTRICT 100",c-t-ico,I,Incumbent,1053,910884.91
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111369,c-t-id,111369,"RAYMOND, RICHARD",c-t-eid,13006886,"RAYMOND, RICHARD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7415,"HOUSE DISTRICT 042",c-t-ico,I,Incumbent,521,910325.27
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111373,c-t-id,111373,"ROSE, PATRICK M",c-t-eid,6387018,"ROSE, PATRICK M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7418,"HOUSE DISTRICT 045",c-t-ico,I,Incumbent,1102,900203.43
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111339,c-t-id,111339,"MILES, BORRIS L",c-t-eid,1177031,"MILES, BORRIS L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7519,"HOUSE DISTRICT 146",c-t-ico,O,Open,414,891677.00
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110654,c-t-id,110654,"HOFFMAN, JAY C",c-t-eid,6514695,"HOFFMAN, JAY C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2006,2006,c-r-t,1,Standard,c-r-osid,2298,"HOUSE DISTRICT 112",c-t-ico,I,Incumbent,1196,890965.31
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=55224,c-t-id,55224,"LANDTROOP, JIM",c-t-eid,10244852,"LANDTROOP, JIM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7458,"HOUSE DISTRICT 085",c-t-ico,O,Open,1195,887089.70
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110989,c-t-id,110989,"DE LA TORRE, HECTOR",c-t-eid,1264746,"DE LA TORRE, HECTOR",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,639,"ASSEMBLY DISTRICT 050",c-t-ico,I,Incumbent,798,882723.64
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111041,c-t-id,111041,"PORTANTINO, ANTHONY J",c-t-eid,22560,"PORTANTINO, ANTHONY J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,633,"ASSEMBLY DISTRICT 044",c-t-ico,O,Open,1426,870945.75
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111206,c-t-id,111206,"SCOTT, WAYNE",c-t-eid,5097415,"SCOTT, WAYNE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OR,OR,y,2006,2006,c-r-t,1,Standard,c-r-osid,6375,"HOUSE DISTRICT 039",c-t-ico,I,Incumbent,604,869246.25
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110966,c-t-id,110966,"AGHAZARIAN, GREGORY G",c-t-eid,13008511,"AGHAZARIAN, GREGORY G",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,615,"ASSEMBLY DISTRICT 026",c-t-ico,I,Incumbent,843,865203.64
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=55160,c-t-id,55160,"DURRETT, LARRY K",c-t-eid,6667528,"DURRETT, LARRY K",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7384,"HOUSE DISTRICT 011",c-t-ico,C,Challenger,426,860378.91
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111021,c-t-id,111021,"LENO, MARK R",c-t-eid,22531,"LENO, MARK R",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,602,"ASSEMBLY DISTRICT 013",c-t-ico,I,Incumbent,1021,847827.49
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=139227,c-t-id,139227,"DOLAN, MIKE",c-t-eid,6670462,"DOLAN, MIKE",c-t-ftsts,Withdrew-General,Withdrew-General,c-t-sts,7,Withdrew,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2006,2006,c-r-t,1,Standard,c-r-osid,6467,"HOUSE DISTRICT 030",c-t-ico,C,Challenger,256,833410.19
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=55301,c-t-id,55301,"WONG, MARTHA",c-t-eid,6583472,"WONG, MARTHA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7507,"HOUSE DISTRICT 134",c-t-ico,I,Incumbent,1581,832448.70
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111024,c-t-id,111024,"LIEU, TED W",c-t-eid,2451821,"LIEU, TED W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,642,"ASSEMBLY DISTRICT 053",c-t-ico,I,Incumbent,854,831307.35
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111366,c-t-id,111366,"PITTS, JAMES R (JIM)",c-t-eid,6599332,"PITTS, JAMES R (JIM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7383,"HOUSE DISTRICT 010",c-t-ico,I,Incumbent,1158,824686.37
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=139119,c-t-id,139119,"BENTZIN, BEN",c-t-eid,13006906,"BENTZIN, BEN",c-t-ftsts,Withdrew-General,Withdrew-General,c-t-sts,7,Withdrew,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7421,"HOUSE DISTRICT 048",c-t-ico,O,Open,550,819668.55
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=54931,c-t-id,54931,"CAVALETTO, JOHN",c-t-eid,3334415,"CAVALETTO, JOHN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2006,2006,c-r-t,1,Standard,c-r-osid,2293,"HOUSE DISTRICT 107",c-t-ico,C,Challenger,343,812394.69
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111457,c-t-id,111457,"BUCKLEY, BARBARA",c-t-eid,13009011,"BUCKLEY, BARBARA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NV,NV,y,2006,2006,c-r-t,1,Standard,c-r-osid,5590,"ASSEMBLY DISTRICT 008",c-t-ico,I,Incumbent,491,808412.45
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=110998,c-t-id,110998,"ENG, MIKE",c-t-eid,658912,"ENG, MIKE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2006,2006,c-r-t,1,Standard,c-r-osid,638,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,1118,797776.10
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=115122,c-t-id,115122,"DIMASI, SALVATORE F",c-t-eid,6380226,"DIMASI, SALVATORE F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2006,2006,c-r-t,1,Standard,c-r-osid,3257,"HOUSE DISTRICT THIRD SUFFOLK",c-t-ico,I,Incumbent,3514,796611.29
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=55119,c-t-id,55119,"ANTUNA, GEORGE",c-t-eid,6667479,"ANTUNA, GEORGE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7491,"HOUSE DISTRICT 118",c-t-ico,O,Open,403,783844.01
dt=1&y=2006&c-exi=1&c-r-ot=H&c-t-id=111283,c-t-id,111283,"GARCIA, JUAN M",c-t-eid,6469483,"GARCIA, JUAN M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2006,2006,c-r-t,1,Standard,c-r-osid,7405,"HOUSE DISTRICT 032",c-t-ico,C,Challenger,943,774881.72
