request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=133342,c-t-id,133342,"TILLIS, THOMAS R (THOM)",c-t-eid,5942566,"TILLIS, THOMAS R (THOM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2012,2012,c-r-t,1,Standard,c-r-osid,4807,"HOUSE DISTRICT 098",c-t-ico,I,Incumbent,1617,1652918.85
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134509,c-t-id,134509,"MCSWEENEY, S DAVID",c-t-eid,6700655,"MCSWEENEY, S DAVID",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2238,"HOUSE DISTRICT 052",c-t-ico,O,Open,495,1567911.37
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135180,c-t-id,135180,"CHAU, EDWIN (ED)",c-t-eid,702180,"CHAU, EDWIN (ED)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,638,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,1192,1552687.91
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=71573,c-t-id,71573,"SAVIANO, ANGELO (SKIP)",c-t-eid,6577618,"SAVIANO, ANGELO (SKIP)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2263,"HOUSE DISTRICT 077",c-t-ico,I,Incumbent,1314,1497836.31
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=130841,c-t-id,130841,"CONWAY, CONNIE",c-t-eid,6673749,"CONWAY, CONNIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,615,"ASSEMBLY DISTRICT 026",c-t-ico,I,Incumbent,973,1454548.85
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135173,c-t-id,135173,"SALAS, RUDY",c-t-eid,255857,"SALAS, RUDY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,621,"ASSEMBLY DISTRICT 032",c-t-ico,O,Open,638,1440136.59
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=72777,c-t-id,72777,"LIN, MATTHEW Y C",c-t-eid,279702,"LIN, MATTHEW Y C",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,638,"ASSEMBLY DISTRICT 049",c-t-ico,O,Open,1018,1433852.68
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=72791,c-t-id,72791,"HUEY, CRAIG",c-t-eid,209468,"HUEY, CRAIG",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,655,"ASSEMBLY DISTRICT 066",c-t-ico,O,Open,1281,1370164.41
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=132849,c-t-id,132849,"TURZAI, MICHAEL C",c-t-eid,13005571,"TURZAI, MICHAEL C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2012,2012,c-r-t,1,Standard,c-r-osid,6465,"HOUSE DISTRICT 028",c-t-ico,I,Incumbent,745,1239833.26
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=131045,c-t-id,131045,"JONES, TIMOTHY W",c-t-eid,3744913,"JONES, TIMOTHY W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MO,MO,y,2012,2012,c-r-t,1,Standard,c-r-osid,4217,"HOUSE DISTRICT 110",c-t-ico,I,Incumbent,982,1235124.16
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=130845,c-t-id,130845,"GATTO, MIKE",c-t-eid,767512,"GATTO, MIKE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,632,"ASSEMBLY DISTRICT 043",c-t-ico,I,Incumbent,1082,1228923.97
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=72750,c-t-id,72750,"BREYER, MICHAEL",c-t-eid,13008524,"BREYER, MICHAEL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,608,"ASSEMBLY DISTRICT 019",c-t-ico,O,Open,632,1167602.27
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=72743,c-t-id,72743,"TATEISHI, PETER",c-t-eid,11023265,"TATEISHI, PETER",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,597,"ASSEMBLY DISTRICT 008",c-t-ico,O,Open,753,1163524.72
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=130838,c-t-id,130838,"PEREA, HENRY T",c-t-eid,196867,"PEREA, HENRY T",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,620,"ASSEMBLY DISTRICT 031",c-t-ico,I,Incumbent,801,1156983.37
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=72760,c-t-id,72760,"RIOS, PEDRO A",c-t-eid,11023288,"RIOS, PEDRO A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,621,"ASSEMBLY DISTRICT 032",c-t-ico,O,Open,352,1099005.54
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=133554,c-t-id,133554,"HUNTER, TODD",c-t-eid,6679717,"HUNTER, TODD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,7405,"HOUSE DISTRICT 032",c-t-ico,I,Incumbent,1121,1096416.00
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134160,c-t-id,134160,"DOVILLA, MICHAEL D (MIKE)",c-t-eid,6687442,"DOVILLA, MICHAEL D (MIKE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2012,2012,c-r-t,1,Standard,c-r-osid,6000,"HOUSE DISTRICT 007",c-t-ico,I,Incumbent,543,1087421.38
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135176,c-t-id,135176,"BOCANEGRA, RAUL",c-t-eid,782382,"BOCANEGRA, RAUL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,628,"ASSEMBLY DISTRICT 039",c-t-ico,O,Open,781,1063832.46
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135169,c-t-id,135169,"GRAY, ADAM",c-t-eid,11022764,"GRAY, ADAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,610,"ASSEMBLY DISTRICT 021",c-t-ico,O,Open,695,1050571.67
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=75971,c-t-id,75971,"BEAUBIEN, DEE",c-t-eid,16072353,"BEAUBIEN, DEE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2238,"HOUSE DISTRICT 052",c-t-ico,O,Open,237,1020745.86
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=130812,c-t-id,130812,"PAN, RICHARD",c-t-eid,13008437,"PAN, RICHARD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,598,"ASSEMBLY DISTRICT 009",c-t-ico,I,Incumbent,993,1009288.45
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134523,c-t-id,134523,"KIFOWIT, STEPHANIE A",c-t-eid,6515077,"KIFOWIT, STEPHANIE A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2270,"HOUSE DISTRICT 084",c-t-ico,O,Open,500,1007716.12
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134010,c-t-id,134010,"BEISER, DANIEL V",c-t-eid,2815548,"BEISER, DANIEL V",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2297,"HOUSE DISTRICT 111",c-t-ico,I,Incumbent,717,986701.90
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135167,c-t-id,135167,"TING, PHIL",c-t-eid,11022760,"TING, PHIL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,608,"ASSEMBLY DISTRICT 019",c-t-ico,O,Open,1004,986103.31
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=130823,c-t-id,130823,"HALL III, ISADORE",c-t-eid,22070,"HALL III, ISADORE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,653,"ASSEMBLY DISTRICT 064",c-t-ico,I,Incumbent,552,975783.45
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134051,c-t-id,134051,"LANG, LOUIS I (LOU)",c-t-eid,3651552,"LANG, LOUIS I (LOU)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2202,"HOUSE DISTRICT 016",c-t-ico,I,Incumbent,904,975697.07
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135028,c-t-id,135028,"BONNEN, GREG",c-t-eid,11022457,"BONNEN, GREG",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,7397,"HOUSE DISTRICT 024",c-t-ico,O,Open,418,966933.81
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=71577,c-t-id,71577,"KOZLOWSKI, CASEY",c-t-eid,2902400,"KOZLOWSKI, CASEY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2012,2012,c-r-t,1,Standard,c-r-osid,6092,"HOUSE DISTRICT 099",c-t-ico,I,Incumbent,381,960921.03
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=132853,c-t-id,132853,"DERMODY, FRANCIS J (FRANK)",c-t-eid,13005590,"DERMODY, FRANCIS J (FRANK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2012,2012,c-r-t,1,Standard,c-r-osid,6470,"HOUSE DISTRICT 033",c-t-ico,I,Incumbent,539,955895.44
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135036,c-t-id,135036,"LOZANO JR, JOSE M (J M)",c-t-eid,13006891,"LOZANO JR, JOSE M (J M)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,7416,"HOUSE DISTRICT 043",c-t-ico,I,Incumbent,384,944507.06
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=133528,c-t-id,133528,"DAVIS, SARAH",c-t-eid,6681556,"DAVIS, SARAH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,7507,"HOUSE DISTRICT 134",c-t-ico,I,Incumbent,862,941539.68
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134080,c-t-id,134080,"SENTE, CAROL",c-t-eid,6499064,"SENTE, CAROL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2245,"HOUSE DISTRICT 059",c-t-ico,I,Incumbent,421,941121.79
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134593,c-t-id,134593,"KING, KEN",c-t-eid,10238744,"KING, KEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,7461,"HOUSE DISTRICT 088",c-t-ico,O,Open,472,935134.86
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=132405,c-t-id,132405,"PAULSEN, KRAIG M",c-t-eid,6300064,"PAULSEN, KRAIG M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IA,IA,y,2012,2012,c-r-t,1,Standard,c-r-osid,1819,"HOUSE DISTRICT 067",c-t-ico,I,Incumbent,1197,925173.87
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134512,c-t-id,134512,"MOYLAN, MARTIN J (MARTY)",c-t-eid,2815766,"MOYLAN, MARTIN J (MARTY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2241,"HOUSE DISTRICT 055",c-t-ico,O,Open,502,924209.60
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135177,c-t-id,135177,"HOLDEN, CHRIS",c-t-eid,11022784,"HOLDEN, CHRIS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,630,"ASSEMBLY DISTRICT 041",c-t-ico,O,Open,855,911806.14
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=72788,c-t-id,72788,"BATEY, BILL",c-t-eid,11023317,"BATEY, BILL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,650,"ASSEMBLY DISTRICT 061",c-t-ico,O,Open,270,907310.01
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=130830,c-t-id,130830,"SKINNER, NANCY T",c-t-eid,81851,"SKINNER, NANCY T",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,604,"ASSEMBLY DISTRICT 015",c-t-ico,I,Incumbent,787,879815.73
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=133550,c-t-id,133550,"HILDEBRAN, HARVEY RAY",c-t-eid,13006918,"HILDEBRAN, HARVEY RAY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,7426,"HOUSE DISTRICT 053",c-t-ico,I,Incumbent,815,876197.54
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=132859,c-t-id,132859,"MAHER, JOHN A",c-t-eid,5527720,"MAHER, JOHN A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2012,2012,c-r-t,1,Standard,c-r-osid,6477,"HOUSE DISTRICT 040",c-t-ico,I,Incumbent,605,866532.45
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=132562,c-t-id,132562,"DELEO, ROBERT A (BOB)",c-t-eid,491983,"DELEO, ROBERT A (BOB)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2012,2012,c-r-t,1,Standard,c-r-osid,3203,"HOUSE DISTRICT NINETEENTH SUFFOLK",c-t-ico,I,Incumbent,4171,861111.49
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135181,c-t-id,135181,"BLOOM, RICHARD",c-t-eid,11022796,"BLOOM, RICHARD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,639,"ASSEMBLY DISTRICT 050",c-t-ico,C,Challenger,1016,858583.60
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=130709,c-t-id,130709,"HANNA, BRUCE",c-t-eid,5006413,"HANNA, BRUCE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OR,OR,y,2012,2012,c-r-t,1,Standard,c-r-osid,6343,"HOUSE DISTRICT 007",c-t-ico,I,Incumbent,422,851382.65
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=134527,c-t-id,134527,"MANLEY, NATALIE A",c-t-eid,6515102,"MANLEY, NATALIE A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,2284,"HOUSE DISTRICT 098",c-t-ico,O,Open,492,840249.03
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135162,c-t-id,135162,"BIGELOW, FRANK",c-t-eid,13008441,"BIGELOW, FRANK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,594,"ASSEMBLY DISTRICT 005",c-t-ico,O,Open,716,837626.33
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=71538,c-t-id,71538,"MARGO, DONALD R (DEE)",c-t-eid,6667597,"MARGO, DONALD R (DEE)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2012,2012,c-r-t,1,Standard,c-r-osid,7451,"HOUSE DISTRICT 078",c-t-ico,I,Incumbent,982,836446.29
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=135188,c-t-id,135188,"RENDON, ANTHONY",c-t-eid,37194,"RENDON, ANTHONY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,652,"ASSEMBLY DISTRICT 063",c-t-ico,O,Open,714,834655.87
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=72111,c-t-id,72111,"BATTERMANN, WILLIAM HENRY",c-t-eid,10886133,"BATTERMANN, WILLIAM HENRY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2012,2012,c-r-t,1,Standard,c-r-osid,4786,"HOUSE DISTRICT 077",c-t-ico,C,Challenger,135,813944.22
dt=1&y=2012&c-exi=1&c-r-ot=H&c-t-id=71843,c-t-id,71843,"BURD, NATHAN D",c-t-eid,10238807,"BURD, NATHAN D",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2012,2012,c-r-t,1,Standard,c-r-osid,6013,"HOUSE DISTRICT 020",c-t-ico,O,Open,389,807587.52
