request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=195711,c-t-id,195711,"BRITT JR, DANNY EARL",c-t-eid,5874219,"BRITT JR, DANNY EARL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2016,2016,c-r-t,1,Standard,c-r-osid,4843,"SENATE DISTRICT 013",c-t-ico,C,Challenger,132,213820.20
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=203735,c-t-id,203735,"SHEALY, KATRINA",c-t-eid,7999297,"SHEALY, KATRINA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,SC,SC,y,2016,2016,c-r-t,1,Standard,c-r-osid,7000,"SENATE DISTRICT 023",c-t-ico,I,Incumbent,622,212243.19
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=219048,c-t-id,219048,"DAVIS, THOMAS C (TOM)",c-t-eid,6676018,"DAVIS, THOMAS C (TOM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,SC,SC,y,2016,2016,c-r-t,1,Standard,c-r-osid,7023,"SENATE DISTRICT 046",c-t-ico,I,Incumbent,884,210808.40
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=198700,c-t-id,198700,"BOULTON, NATE",c-t-eid,6124227,"BOULTON, NATE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IA,IA,y,2016,2016,c-r-t,1,Standard,c-r-osid,1868,"SENATE DISTRICT 016",c-t-ico,O,Open,835,210666.58
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=216952,c-t-id,216952,"DILAN, MARTIN MALAVE",c-t-eid,6437860,"DILAN, MARTIN MALAVE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2016,2016,c-r-t,1,Standard,c-r-osid,5920,"SENATE DISTRICT 018",c-t-ico,I,Incumbent,228,209874.00
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=199631,c-t-id,199631,"UNTERMAN, RENEE S",c-t-eid,6573288,"UNTERMAN, RENEE S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,GA,GA,y,2016,2016,c-r-t,1,Standard,c-r-osid,1600,"SENATE DISTRICT 045",c-t-ico,I,Incumbent,267,209229.36
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=212976,c-t-id,212976,"MASON, T MONTY",c-t-eid,5837396,"MASON, T MONTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VA,VA,y,2016,2016,c-r-t,3,Special,c-r-osid,7823,"SENATE DISTRICT 001",c-t-ico,O,Open,258,209100.11
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=218556,c-t-id,218556,"LITALIEN, BARBARA",c-t-eid,511710,"LITALIEN, BARBARA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2016,2016,c-r-t,1,Standard,c-r-osid,3328,"SENATE DISTRICT SECOND ESSEX AND MIDDLESEX",c-t-ico,I,Incumbent,1152,208866.19
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=194421,c-t-id,194421,"WILLIAMS, EDDIE JOE",c-t-eid,6682760,"WILLIAMS, EDDIE JOE",c-t-ftsts,"Default Winner-General","Default Winner-General",c-t-sts,9,"Default Winner",c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AR,AR,y,2016,2016,c-r-t,1,Standard,c-r-osid,433,"SENATE DISTRICT 029",c-t-ico,I,Incumbent,326,208057.82
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=210890,c-t-id,210890,"OLSON, ROBERT (ROB)",c-t-eid,6612577,"OLSON, ROBERT (ROB)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KS,KS,y,2016,2016,c-r-t,1,Standard,c-r-osid,2694,"SENATE DISTRICT 023",c-t-ico,I,Incumbent,635,207989.75
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=218523,c-t-id,218523,"RODRIGUES, MICHAEL J",c-t-eid,1758292,"RODRIGUES, MICHAEL J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2016,2016,c-r-t,1,Standard,c-r-osid,3314,"SENATE DISTRICT FIRST BRISTOL AND PLYMOUTH",c-t-ico,I,Incumbent,948,207477.37
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=210922,c-t-id,210922,"WAGLE, SUSAN",c-t-eid,6626103,"WAGLE, SUSAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KS,KS,y,2016,2016,c-r-t,1,Standard,c-r-osid,2701,"SENATE DISTRICT 030",c-t-ico,I,Incumbent,443,207456.12
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=195859,c-t-id,195859,"HISE JR, RALPH E",c-t-eid,13012763,"HISE JR, RALPH E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2016,2016,c-r-t,1,Standard,c-r-osid,4877,"SENATE DISTRICT 047",c-t-ico,I,Incumbent,329,207359.65
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=203738,c-t-id,203738,"MASSEY, ANTHONY SHANE",c-t-eid,13013535,"MASSEY, ANTHONY SHANE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,SC,SC,y,2016,2016,c-r-t,1,Standard,c-r-osid,7002,"SENATE DISTRICT 025",c-t-ico,I,Incumbent,419,207298.17
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=211944,c-t-id,211944,"VON IMHOF, NATASHA A",c-t-eid,15915867,"VON IMHOF, NATASHA A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AK,AK,y,2016,2016,c-r-t,1,Standard,c-r-osid,87,"SENATE DISTRICT L",c-t-ico,O,Open,716,207272.22
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=211945,c-t-id,211945,"GIESSEL, CATHERINE A (CATHY)",c-t-eid,6692565,"GIESSEL, CATHERINE A (CATHY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AK,AK,y,2016,2016,c-r-t,1,Standard,c-r-osid,89,"SENATE DISTRICT N",c-t-ico,I,Incumbent,649,207158.77
dt=1&y=2016&c-exi=1&c-r-ot=S&c-t-id=195832,c-t-id,195832,"GUNN JR, RICHARD W",c-t-eid,5997829,"GUNN JR, RICHARD W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2016,2016,c-r-t,1,Standard,c-r-osid,4854,"SENATE DISTRICT 024",c-t-ico,I,Incumbent,210,206875.97
