request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=86164,c-t-id,86164,"KARNETTE, BETTY",c-t-eid,13008731,"KARNETTE, BETTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,696,"SENATE DISTRICT 027",c-t-ico,I,Incumbent,970,2438040.16
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=36522,c-t-id,36522,"NAKANISHI, ALAN",c-t-eid,13008479,"NAKANISHI, ALAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,674,"SENATE DISTRICT 005",c-t-ico,O,Open,956,2357412.67
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=36514,c-t-id,36514,"MELENDEZ, RICHARD",c-t-eid,6413824,"MELENDEZ, RICHARD",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,698,"SENATE DISTRICT 029",c-t-ico,O,Open,162,2341970.83
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=102248,c-t-id,102248,"BIRMINGHAM, THOMAS F",c-t-eid,290280,"BIRMINGHAM, THOMAS F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2000,2000,c-r-t,1,Standard,c-r-osid,10286,"SENATE DISTRICT MIDDLESEX SUFFOLK",c-t-ico,I,Incumbent,9068,2177816.32
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=99447,c-t-id,99447,"CAIN, DAVID H",c-t-eid,6386643,"CAIN, DAVID H",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2000,2000,c-r-t,1,Standard,c-r-osid,7525,"SENATE DISTRICT 002",c-t-ico,I,Incumbent,1618,1992444.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=46387,c-t-id,46387,"FISHER, DAVID",c-t-eid,13013617,"FISHER, DAVID",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2000,2000,c-r-t,1,Standard,c-r-osid,7526,"SENATE DISTRICT 003",c-t-ico,C,Challenger,1903,1969209.32
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=97700,c-t-id,97700,"FUMO, VINCENT J",c-t-eid,13013333,"FUMO, VINCENT J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2000,2000,c-r-t,1,Standard,c-r-osid,6641,"SENATE DISTRICT 001",c-t-ico,I,Incumbent,862,1917513.43
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=96425,c-t-id,96425,"FARLEY, HUGH T",c-t-eid,6640275,"FARLEY, HUGH T",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2000,2000,c-r-t,1,Standard,c-r-osid,5946,"SENATE DISTRICT 044",c-t-ico,I,Incumbent,1431,1696438.38
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=46380,c-t-id,46380,"DEUELL, ROBERT F",c-t-eid,6582707,"DEUELL, ROBERT F",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2000,2000,c-r-t,1,Standard,c-r-osid,7525,"SENATE DISTRICT 002",c-t-ico,C,Challenger,557,1558451.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=36567,c-t-id,36567,"STIRLING, LARRY",c-t-eid,13011209,"STIRLING, LARRY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,708,"SENATE DISTRICT 039",c-t-ico,C,Challenger,1133,1530552.02
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=36605,c-t-id,36605,"ZEE, PAUL WS",c-t-eid,6617522,"ZEE, PAUL WS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,690,"SENATE DISTRICT 021",c-t-ico,O,Open,1068,1377439.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=89622,c-t-id,89622,"RAUSCHENBERGER, STEVEN",c-t-eid,2952484,"RAUSCHENBERGER, STEVEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2000,2000,c-r-t,1,Standard,c-r-osid,2337,"SENATE DISTRICT 033",c-t-ico,I,Incumbent,1653,1107871.92
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=89613,c-t-id,89613,"OMALLEY, PATRICK J",c-t-eid,12996843,"OMALLEY, PATRICK J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2000,2000,c-r-t,1,Standard,c-r-osid,2322,"SENATE DISTRICT 018",c-t-ico,I,Incumbent,1190,1092490.25
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=86181,c-t-id,86181,"MARGETT, BOB",c-t-eid,1271595,"MARGETT, BOB",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,698,"SENATE DISTRICT 029",c-t-ico,O,Open,665,1080684.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=93948,c-t-id,93948,"BASNIGHT, MARC",c-t-eid,13012602,"BASNIGHT, MARC",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2000,2000,c-r-t,1,Standard,c-r-osid,4831,"SENATE DISTRICT 001",c-t-ico,I,Incumbent,985,1070409.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=96547,c-t-id,96547,"SPANO, NICHOLAS A",c-t-eid,6640635,"SPANO, NICHOLAS A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2000,2000,c-r-t,1,Standard,c-r-osid,5937,"SENATE DISTRICT 035",c-t-ico,I,Incumbent,1837,994251.68
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=86170,c-t-id,86170,"KUEHL, SHEILA J",c-t-eid,6398898,"KUEHL, SHEILA J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,692,"SENATE DISTRICT 023",c-t-ico,O,Open,1403,864031.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=39077,c-t-id,39077,"WALTON, SUSAN A",c-t-eid,13000074,"WALTON, SUSAN A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2000,2000,c-r-t,1,Standard,c-r-osid,2331,"SENATE DISTRICT 027",c-t-ico,C,Challenger,233,825789.44
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=86196,c-t-id,86196,"PERATA, DON",c-t-eid,13008505,"PERATA, DON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,678,"SENATE DISTRICT 009",c-t-ico,I,Incumbent,358,818703.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=86184,c-t-id,86184,"MCPHERSON, BRUCE",c-t-eid,1967393,"MCPHERSON, BRUCE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,684,"SENATE DISTRICT 015",c-t-ico,I,Incumbent,1002,816504.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=97817,c-t-id,97817,"TILGHMAN, RICHARD A",c-t-eid,6583783,"TILGHMAN, RICHARD A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2000,2000,c-r-t,1,Standard,c-r-osid,6658,"SENATE DISTRICT 017",c-t-ico,I,Incumbent,721,800849.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=89621,c-t-id,89621,"RADOGNO, CHRISTINE",c-t-eid,2701213,"RADOGNO, CHRISTINE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2000,2000,c-r-t,1,Standard,c-r-osid,2328,"SENATE DISTRICT 024",c-t-ico,I,Incumbent,607,798587.87
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=96388,c-t-id,96388,"BRUNO, JOSEPH L",c-t-eid,6640163,"BRUNO, JOSEPH L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2000,2000,c-r-t,1,Standard,c-r-osid,5945,"SENATE DISTRICT 043",c-t-ico,I,Incumbent,930,797068.69
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=89584,c-t-id,89584,"LINK, TERRY",c-t-eid,12997141,"LINK, TERRY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2000,2000,c-r-t,1,Standard,c-r-osid,2334,"SENATE DISTRICT 030",c-t-ico,I,Incumbent,728,790911.15
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=45518,c-t-id,45518,"SALVATORE, HANK",c-t-eid,6643885,"SALVATORE, HANK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2000,2000,c-r-t,1,Standard,c-r-osid,6645,"SENATE DISTRICT 005",c-t-ico,I,Incumbent,1095,779587.37
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=87265,c-t-id,87265,"PRUITT, KEN",c-t-eid,12998878,"PRUITT, KEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2000,2000,c-r-t,1,Standard,c-r-osid,1286,"SENATE DISTRICT 027",c-t-ico,O,Open,3016,778361.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=86205,c-t-id,86205,"SHER, BYRON D",c-t-eid,6398778,"SHER, BYRON D",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,680,"SENATE DISTRICT 011",c-t-ico,I,Incumbent,536,764807.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=96567,c-t-id,96567,"VELELLA, GUY J",c-t-eid,13013065,"VELELLA, GUY J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2000,2000,c-r-t,1,Standard,c-r-osid,5936,"SENATE DISTRICT 034",c-t-ico,I,Incumbent,1238,762890.85
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=97828,c-t-id,97828,"WHITE, DON",c-t-eid,5426553,"WHITE, DON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2000,2000,c-r-t,1,Standard,c-r-osid,6683,"SENATE DISTRICT 041",c-t-ico,O,Open,542,735028.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=86131,c-t-id,86131,"BATTIN, JAMES F",c-t-eid,6601316,"BATTIN, JAMES F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,706,"SENATE DISTRICT 037",c-t-ico,O,Open,378,686635.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=89573,c-t-id,89573,"JONES, WENDELL E",c-t-eid,3168143,"JONES, WENDELL E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2000,2000,c-r-t,1,Standard,c-r-osid,2331,"SENATE DISTRICT 027",c-t-ico,I,Incumbent,427,675938.02
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=87260,c-t-id,87260,"PEADEN JR, DURELL",c-t-eid,872381,"PEADEN JR, DURELL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2000,2000,c-r-t,1,Standard,c-r-osid,1260,"SENATE DISTRICT 001",c-t-ico,O,Open,1524,667777.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=45341,c-t-id,45341,"QUTUB, EILEEN",c-t-eid,6643076,"QUTUB, EILEEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OR,OR,y,2000,2000,c-r-t,1,Standard,c-r-osid,6401,"SENATE DISTRICT 004",c-t-ico,I,Incumbent,588,661581.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=87186,c-t-id,87186,"COWIN, ANNA",c-t-eid,13011373,"COWIN, ANNA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2000,2000,c-r-t,1,Standard,c-r-osid,1270,"SENATE DISTRICT 011",c-t-ico,I,Incumbent,1426,647486.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=87275,c-t-id,87275,"SANDERSON, DEBBY P",c-t-eid,6619966,"SANDERSON, DEBBY P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2000,2000,c-r-t,1,Standard,c-r-osid,1290,"SENATE DISTRICT 031",c-t-ico,O,Open,1797,640236.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=39038,c-t-id,39038,"KAZARIAN, GREG",c-t-eid,6624899,"KAZARIAN, GREG",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2000,2000,c-r-t,1,Standard,c-r-osid,2334,"SENATE DISTRICT 030",c-t-ico,C,Challenger,514,639047.62
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=103653,c-t-id,103653,"JONES II, RAY S",c-t-eid,6391533,"JONES II, RAY S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2000,2000,c-r-t,1,Standard,c-r-osid,2881,"SENATE DISTRICT 031",c-t-ico,O,Open,491,636947.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=45547,c-t-id,45547,"YEAKEL, LYNN H",c-t-eid,13013363,"YEAKEL, LYNN H",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2000,2000,c-r-t,1,Standard,c-r-osid,6658,"SENATE DISTRICT 017",c-t-ico,C,Challenger,804,636042.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=99568,c-t-id,99568,"SHAPIRO, FLORENCE (LYNN)",c-t-eid,13013626,"SHAPIRO, FLORENCE (LYNN)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2000,2000,c-r-t,1,Standard,c-r-osid,7531,"SENATE DISTRICT 008",c-t-ico,I,Incumbent,792,634867.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=4860,c-t-id,4860,"FLOYD, RICHARD E (DICK)",c-t-eid,6413609,"FLOYD, RICHARD E (DICK)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2000,2000,c-r-t,1,Standard,c-r-osid,694,"SENATE DISTRICT 025",c-t-ico,O,Open,285,625617.06
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=97050,c-t-id,97050,"CARNES, JAMES",c-t-eid,6641475,"CARNES, JAMES",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2000,2000,c-r-t,1,Standard,c-r-osid,6113,"SENATE DISTRICT 020",c-t-ico,I,Incumbent,1996,624975.26
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=99592,c-t-id,99592,"WHITMIRE, JOHN HARRIS",c-t-eid,6387098,"WHITMIRE, JOHN HARRIS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2000,2000,c-r-t,1,Standard,c-r-osid,7538,"SENATE DISTRICT 015",c-t-ico,I,Incumbent,642,613615.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=99590,c-t-id,99590,"WENTWORTH, EARL JEFFREY (JEFF)",c-t-eid,6583430,"WENTWORTH, EARL JEFFREY (JEFF)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2000,2000,c-r-t,1,Standard,c-r-osid,7548,"SENATE DISTRICT 025",c-t-ico,I,Incumbent,849,613365.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=97074,c-t-id,97074,"GARDNER, ROBERT",c-t-eid,13013166,"GARDNER, ROBERT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2000,2000,c-r-t,1,Standard,c-r-osid,6111,"SENATE DISTRICT 018",c-t-ico,I,Incumbent,847,605581.84
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=99237,c-t-id,99237,"WILDER SR, JOHN S",c-t-eid,6443062,"WILDER SR, JOHN S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2000,2000,c-r-t,1,Standard,c-r-osid,7258,"SENATE DISTRICT 026",c-t-ico,I,Incumbent,585,604696.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=97035,c-t-id,97035,"AUSTRIA, STEVE C",c-t-eid,2938048,"AUSTRIA, STEVE C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2000,2000,c-r-t,1,Standard,c-r-osid,6103,"SENATE DISTRICT 010",c-t-ico,O,Open,1093,576958.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=44178,c-t-id,44178,"KRUEGER, ELIZABTH (LIZ)",c-t-eid,4532768,"KRUEGER, ELIZABTH (LIZ)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2000,2000,c-r-t,1,Standard,c-r-osid,5928,"SENATE DISTRICT 026",c-t-ico,C,Challenger,1206,576563.60
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=97580,c-t-id,97580,"DECKERT, RYAN",c-t-eid,13005179,"DECKERT, RYAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OR,OR,y,2000,2000,c-r-t,1,Standard,c-r-osid,6401,"SENATE DISTRICT 004",c-t-ico,C,Challenger,715,563506.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=96438,c-t-id,96438,"GOODMAN, ROY M",c-t-eid,6640294,"GOODMAN, ROY M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2000,2000,c-r-t,1,Standard,c-r-osid,5928,"SENATE DISTRICT 026",c-t-ico,I,Incumbent,771,562535.00
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=96476,c-t-id,96476,"LIBOUS, THOMAS W",c-t-eid,6640401,"LIBOUS, THOMAS W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2000,2000,c-r-t,1,Standard,c-r-osid,5953,"SENATE DISTRICT 051",c-t-ico,I,Incumbent,2194,560905.19
dt=1&y=2000&c-exi=1&c-r-ot=S&c-t-id=97033,c-t-id,97033,"AMSTUTZ, RON",c-t-eid,13004467,"AMSTUTZ, RON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2000,2000,c-r-t,1,Standard,c-r-osid,6115,"SENATE DISTRICT 022",c-t-ico,O,Open,938,556104.00
